lang,perturb,seed,checkpoint0,checkpoint100,checkpoint200,checkpoint300,checkpoint400,checkpoint500,checkpoint600,checkpoint700,checkpoint800,checkpoint900,checkpoint1000,checkpoint1100,checkpoint1200
PT,perturb_reverse_full_word,81,59043.92169074764,1634.602803627528,606.1625498973018,477.65834628289645,424.155612583252,297.3338081247694,228.6342892914884,220.12887088646903,214.4232252763598,204.81814256476358,220.23063801793717,228.64997232685536,219.79389676109395
RO,perturb_reverse_full_word,41,75519.89214504814,651.5963481845757,242.02087399237905,189.97335554251148,147.2047049916486,118.06666037102046,107.53912868151501,99.19021054330285,102.68335069032769,102.11043412943752,102.47020490126326,104.29076402815078,104.65637480145443
RO,perturb_reverse_full_word,53,73499.66207705572,853.9589367008131,253.93963307415447,190.22965065494552,144.4500888801613,123.64448648347991,107.81443072120645,104.78418647401928,103.4100522333394,104.67072887454607,109.85056455995677,109.25535218445435,110.34991357898471
RO,perturb_reverse_full_word,81,73393.62808972698,581.6379804081029,225.2072582420236,166.74004200336702,133.90799058708978,111.56606857478242,102.15157159730775,99.02171081419851,96.59619931490664,98.48590872955982,101.00481893838418,103.33984784208718,101.57437891093694
RU,perturb_reverse_full_word,41,59351.31818298851,2650.5163648119233,868.7974882904107,565.9789063135272,455.7440893954782,380.8136001006767,313.58527739535566,317.53786519644393,310.7514173568267,311.07700696055184,331.2363496436397,319.98370189316523,331.9117704431567
RU,perturb_reverse_full_word,53,56701.131686514935,2881.697096375372,1248.7922714989015,730.7414756375455,566.8307313168158,494.33530129173715,384.4351405988976,338.12503634936184,322.86750883488645,347.96476154432304,347.46717200991253,343.72336945990435,362.8322427934801
RU,perturb_reverse_full_word,81,57838.34373874663,2320.151009871908,853.8621088405351,569.8968110813693,489.1963371360395,407.70942593048284,340.5152920160268,302.19325487917223,310.5452957919386,335.9594612128997,315.2259768621544,324.0644097941276,330.62585511387203
TR,perturb_reverse_full_word,41,59337.61280852742,3643.526113481145,1584.102440787974,1158.4357871601849,963.4505312352945,740.2618270308604,681.1332806003952,695.352557724782,648.8521636041362,712.5384269723639,676.3706512985373,731.5544138930719,738.1785674609969
TR,perturb_reverse_full_word,53,58061.545127081314,5459.33489750687,3366.521394794528,1864.0631779476969,1535.5632199551335,1281.2559691333572,1182.565223128887,1046.6304331736649,1165.4176204099458,1139.2185523607507,988.8902415663703,1267.2204535102899,1238.4335576558508
TR,perturb_reverse_full_word,81,58233.31071418696,4840.301494370888,1611.8208184171365,1144.1460031324016,974.912080645424,805.9925018413454,674.174623607575,626.5093064744286,687.4029620230862,687.2591245100157,692.0281730211743,741.9596801207312,750.2509744732436
ZH,perturb_reverse_full_word,41,24820.732844955186,228.3626117187827,115.7741060746063,104.74347057398693,80.47573921609815,74.71616975041705,72.12336692872508,73.91754997293172,74.10382816749325,75.30143333219264,78.81931927214386,77.98661474704016,79.85916332528355
ZH,perturb_reverse_full_word,53,24792.056588791052,232.47837713274913,115.99916366162802,113.35051586787017,83.81320814393275,77.35832122350301,72.00101412193283,73.09506132723634,74.14372820756074,75.289280862553,78.34420908697162,80.19945920324423,79.64109065424165
ZH,perturb_reverse_full_word,81,25649.65869269805,215.56017140921762,113.62996743115689,107.03678359505484,76.1487394760157,72.38584879714836,71.69452504460459,69.79265603336158,74.15628027144777,74.21725310021118,76.84979883456117,78.74677431018266,79.39903739006732
AR,shuffle_control,41,79102.09468412053,2456.4117695769396,828.5112804490892,556.9718049320022,485.75433480686195,416.0787223810364,335.68824662027305,330.53878643614337,345.0392815698577,345.905416495316,354.10090088019126,368.33352344737926,368.88128582724687
AR,shuffle_control,53,72079.78328191493,2440.865050782323,855.9571755780963,580.644048517117,496.90968060293295,390.3780259180043,340.38882759738294,321.20363395540124,328.8127380139733,340.11839950124363,354.703785131906,352.8402234118369,355.84874528803493
AR,shuffle_control,81,70768.52233919718,2479.390028224235,777.7720073015544,556.9744532571543,457.6997673934829,371.84856999415655,333.51115065456867,327.2378071153062,345.62300277480267,344.005578551763,354.49693741603255,360.58756883422865,368.6354416921145
DE,shuffle_control,41,59250.40218751235,594.7295220440308,275.2302065851707,212.17236022016195,169.23524524372317,119.28333750138594,104.36004070455225,94.8814798174873,93.61391840898526,94.87526502885933,96.46779777213897,95.30257736210689,96.50762801269472
DE,shuffle_control,53,60962.40665165306,520.9144108214882,230.80463412971554,181.6070111996962,135.5833860065933,107.19869631040686,94.97949452085594,90.71259364082634,90.34826057216145,90.34752055284098,93.97634112572214,93.81945757213279,94.32696132595882
DE,shuffle_control,81,58180.92011755962,619.6915001538699,259.68788938650255,197.36393082672728,157.03226521466013,124.73201811857147,105.44344404502209,97.14472205298844,94.1948664971717,101.19298883890498,96.77335215591562,99.82425893704131,99.02001587725661
EN,shuffle_control,41,56569.165394437136,485.80404051232074,182.58445879020996,146.84505295616793,117.98390173242399,89.83217205693354,78.60676479273609,78.01580800183703,76.35401342145272,78.06312147404454,77.06053375037806,78.07652844626764,79.00430924489574
EN,shuffle_control,53,62343.55964751451,335.4749076055978,164.80965790522887,136.59870725155707,99.69292366853009,79.95941388920426,75.08678440833846,73.72486217274763,71.83490211488916,74.81237285559125,75.86818630792484,78.0827113433324,77.26949031210708
EN,shuffle_control,81,60317.171429725044,332.39704123827715,166.76780103312558,134.0470887084106,101.91835081858413,81.24003425645459,75.64562237712528,70.68018065290507,72.41338219881345,69.62853134907019,71.74282537383758,73.01902409845688,72.97695488457784
ENRN,shuffle_control,41,57120.569631819395,367.61110495015754,182.68192486099247,141.89177507572097,104.38079932047675,85.50721757557606,79.7872938269712,76.76023768960462,77.50320567191744,78.2535068601053,81.18690606894539,80.71074420516248,79.74579616608955
ENRN,shuffle_control,53,62398.704647939354,374.52279838572895,183.89153327162745,148.47193806552767,106.9116794054849,86.54344425030548,81.26675263072542,77.83583072607627,78.45963344322912,79.27369536645021,80.75769713862668,81.93281757648415,81.24328765236835
ENRN,shuffle_control,81,60190.10897799841,389.42175056471274,187.489166150124,143.5317996163803,113.11184064106209,92.59558546891682,81.99323394360601,82.76028712095152,81.2612242728687,82.89755529904632,84.00938743377884,85.65165827274409,84.90298327992383
FR,shuffle_control,41,58182.89875005249,380.9854054250588,136.13588546664263,107.1107001841639,80.53731391339315,66.52349202352714,59.74097155691464,58.21713763837387,56.58038201787777,57.594691685483426,58.43044643080962,59.0062442972723,58.99337977234177
FR,shuffle_control,53,59963.35341717161,338.13521127320695,134.8443211629636,102.04730867181252,80.28982356704164,63.31653243096316,59.118402702280534,55.9607978791265,56.2727757882087,56.95940426269341,57.41415136462861,57.52784989019858,57.74186078244949
FR,shuffle_control,81,60155.44933392427,380.01311908830746,140.50030960152702,108.80427900457168,76.38483301138866,63.81252176245764,58.51275982640272,56.06018347306549,55.37780209090903,56.62698370159445,57.832409858882265,58.44994957920344,58.277812282721015
IT,shuffle_control,41,55092.42111536848,582.2015540452093,255.8098261520958,212.83515999525508,185.2305620465523,162.73584696686027,129.57583614306114,121.16810972203123,119.78409492516397,117.68279494579467,119.43095620596318,120.24627744925134,118.40217540442217
IT,shuffle_control,53,55124.93004765292,542.2417841053847,253.18374316328487,223.78102385396792,183.4299277189786,151.56956356365004,133.75767659778018,119.84275796127625,121.22831609839285,120.32888941301181,120.83966054791715,120.80269730361042,120.87374847539252
IT,shuffle_control,81,61866.543894755756,525.0311262505276,244.04879137932573,209.81533805362994,177.97835891652701,142.34155479672083,127.51321887973796,120.34370532166433,116.01105474025951,116.75222620742225,118.45292461948965,115.52322692315273,116.31536829829432
ITRN,shuffle_control,41,54939.14011091448,606.4816406365551,250.59193037744785,214.9022001215847,181.75080252156565,139.61541102976585,126.66712267576747,127.9307102153073,125.47676798566447,112.89460966434883,115.89805091235947,115.45220084153668,117.70139976964239
ITRN,shuffle_control,53,55627.316778273984,491.3661007098286,247.5818825518088,209.81666329202358,182.95690357180197,137.71978723551274,119.70318025921087,112.63100051090372,113.2206770958822,113.40331931367643,115.41970710817525,116.9531942681111,115.1216489435364
ITRN,shuffle_control,81,62087.35761370898,635.7414305984342,258.73824876670886,217.789884609662,185.07515383178605,144.94281964588166,130.21021603377704,120.67424549583244,124.20749751006258,120.25696792386402,122.39799637454834,122.81733997076503,124.97188414823738
NL,shuffle_control,41,58666.65807825191,646.0013034357686,302.33921336893536,230.2405975863458,184.62823004487083,136.60193624725085,124.11323556141754,115.75600039713255,115.29812546205775,111.55480318137802,114.69846763583806,114.8291839821051,117.74061921572913
NL,shuffle_control,53,60916.605109740645,556.1466857924165,278.1451532442576,207.40763639686918,172.5089590607847,132.55620700432502,115.50317457397631,106.1366667847431,109.96180093086305,110.02383420144878,110.9621102593899,110.75633929365904,112.5787210238205
NL,shuffle_control,81,58021.60264725276,591.5901710979846,280.3382050199056,226.03271412911297,167.5698256802472,126.38433747174577,108.7386281507371,103.49136803447763,106.84027509112384,103.72177017653722,105.9942634437604,104.93788884868319,106.77919045600409
PL,shuffle_control,41,56833.53938495979,1682.9228331924905,582.1731358039136,335.9069208034406,271.4678140900913,216.10485604868572,181.0356166171797,165.98003841876846,162.533152608225,162.4128326665889,162.21706367158055,167.63690860887624,166.72374360335647
PL,shuffle_control,53,62383.47831401797,1593.8368069845344,818.578602514616,430.2740993727286,326.41689222509984,266.5529620190202,203.87509991511038,175.90301219869167,166.6815826895691,166.45553665408576,169.8643121288557,175.81112551004128,174.72130293170878
PL,shuffle_control,81,54641.1511711261,1681.0174848162778,729.7242811561814,393.3120731848598,290.5010350947294,227.67379467268617,203.0528637128379,174.98619770052818,162.96433932098864,163.91055881871472,165.41476035003103,166.4820273694199,164.54057015402387
PT,shuffle_control,41,58980.95697199525,934.6932330828154,278.0861450594911,186.27320663959844,155.9320799671266,133.7528664461367,108.64901548734336,100.20204007694777,91.37951419210525,92.1969540291289,90.77806698660577,91.98121477039507,90.96620605970311
PT,shuffle_control,53,60119.396060756975,869.5235166879811,300.7040710465567,189.68475278478843,174.61753176318706,136.05551884312055,105.49952799736417,102.89448334945776,96.03759923856352,98.60902712091236,99.10445179408427,99.74402192504931,99.87428635017882
PT,shuffle_control,81,54997.01567855678,668.8208847252188,230.428567915717,163.96123270064797,144.01860825833685,122.88152257977056,97.73972898144551,91.7757337538522,87.15314247265677,88.18393650360291,90.35940761921624,87.89823100360121,89.99588747910923
PTRN,shuffle_control,41,61962.17579594108,603.0036246468451,243.3772572488897,178.5369326700172,150.06889415906218,116.39088090590297,97.93777111150784,93.23383458182116,90.54811917016546,93.45983354513646,93.67098738651171,95.23229703816858,95.16327718026822
PTRN,shuffle_control,53,60875.279752582144,554.2991045182453,229.5794176519138,171.5915213129282,156.92461268741434,113.8219584396612,101.66069675832541,93.66977875509271,94.69732022977439,94.16086254884502,95.40373736566414,96.76708961402214,97.31825326115043
PTRN,shuffle_control,81,57890.69387704697,641.3647025219474,232.20829741980958,190.69143874358542,160.7467598354378,119.41688064326154,101.13342606620458,96.58774149966388,95.1023803844725,95.84442384559324,98.28101099603853,98.21491290977826,98.13101241874237
RO,shuffle_control,41,78720.80047098902,331.2836137836163,136.70454922005928,106.59549600782171,86.64635869233852,66.00880079601573,59.0470444159659,54.52407583372442,54.736320396623356,55.02491740200746,55.54558987519406,56.106608539965485,56.067690116020195
RO,shuffle_control,53,71849.07543643503,340.35235968906375,142.78483372326437,114.34712323408407,87.27264018265863,71.28777054780207,62.00283577736972,57.8128527945304,55.33053566030019,56.30315705931917,55.86470881490295,56.63553389714218,56.44437978155336
RO,shuffle_control,81,74975.632550348,306.56567381885685,137.56668629917874,106.7665123627843,87.6298178262462,69.34079949343253,61.11321567404485,57.4152155580514,57.32733750975297,57.35936193188329,56.96382557507298,57.28160488670838,57.403103398318045
RU,shuffle_control,41,56230.10197248853,1712.264705856666,688.6044923255416,388.10315980089314,307.1642021395888,270.3879986451018,222.59046238909386,193.05215831921703,179.51319558422898,177.25243101089438,179.27335048654172,181.51247981388136,180.23033168773145
RU,shuffle_control,53,58319.370503480364,1612.5184413264717,592.6450965255016,382.28662314376385,311.74815856249074,281.789307745093,218.48781465444688,176.03176843483337,172.64087078480597,173.24185846636655,164.04727485930317,172.82709225976373,172.70187511209244
RU,shuffle_control,81,55899.387935290906,1454.5589037663779,544.9762556491744,334.2837842060162,257.1401814950946,218.62519306914803,182.37244617513934,161.75109501971087,155.7352065763906,158.3974276797973,162.944872739997,167.3402678228457,164.13502648346497
TR,shuffle_control,41,58512.13762257455,1947.0853616224526,620.2755660339318,358.0557229720323,293.2704872647254,283.43804427073576,249.02657222972897,264.5018834101771,271.72260809297563,268.9587418052523,298.1342070063849,281.1858845304685,286.69813736442705
TR,shuffle_control,53,57260.31375263856,2113.2912266753788,612.101547871932,328.00916995035413,278.68114156738767,267.8087057732299,237.1976313330654,229.53752520813526,233.17117301939345,248.60155153956828,246.01760223859688,249.46578262634966,254.2263349323781
TR,shuffle_control,81,57951.07891035797,2291.585657966558,811.9408995713919,433.9865398850113,340.57800338824575,292.1218217934,265.7813625629005,233.73969422471205,247.519279263221,238.56123512803558,243.4105384837692,244.73859636817423,248.7319356881558
ZH,shuffle_control,41,24991.51384728433,180.81288982364154,98.87345569948249,89.09781699991578,74.83168118011561,60.945863259089286,57.68505761901972,57.215862977224276,59.79052555697526,58.66434607707256,60.195803640149926,62.70653266346425,62.29411339571808
ZH,shuffle_control,53,24859.084649186265,213.29172695675686,107.03867973916299,94.26982726549402,79.34299546706305,65.94270011134054,62.429174200892746,59.96812301086261,64.43230254267792,65.99601832139177,66.02684083681473,67.39945240922242,67.03422164335973
ZH,shuffle_control,81,25757.30014395509,181.80758823188938,101.28010377817137,94.59657820514857,71.04793487813193,61.44749700716839,59.46262786966347,59.40003056456824,61.190014038413075,60.00358929883269,61.683244663202444,61.89022372866606,63.027229692031696
ZHRN,shuffle_control,41,24971.86939902868,200.58813109662026,105.7850459756707,95.00549054498515,74.03664222693173,68.14174560305695,64.04326457407784,63.0924332515236,65.82989709891444,65.6721693999856,67.40701733605623,66.46184102883126,68.02349381546253
ZHRN,shuffle_control,53,24827.851420395094,201.49792411482989,105.07735940610462,95.33327177021218,78.59749141962702,69.34404156715372,70.50087203318749,67.62756198125244,66.03931711163955,69.54135092627715,70.74152621514592,72.8960467188935,72.27071664507416
ZHRN,shuffle_control,81,25707.7438532639,196.91997384299657,107.00337733804184,97.41081337548766,73.61065826405502,65.53965896657861,65.37061879234794,67.2117512118267,66.38014899350823,64.31029143898668,67.73398735401238,68.96701580467764,69.14499889087294
AR,shuffle_deterministic21,41,79202.40385896828,3825.928682579671,8150.248650410807,10569.146844274977,5207.954623503621,6227.071565589244,7252.159921951725,5843.442567945886,5015.2646765154705,4737.641788714861,4207.101293306105,4319.590436848891,4464.178367538971
AR,shuffle_deterministic21,53,71609.56224570879,3663.6353734644194,4815.325392068418,3451.325368610836,3469.3204097038342,3779.6109546069756,4365.389502742869,4409.640828136554,4746.095325773748,3994.9380264591687,4194.716653490409,4018.453599237956,4165.724717144978
AR,shuffle_deterministic21,81,71231.55470501324,4273.814768120887,3555.340152027183,2686.616817543883,2947.9975623568826,2667.9571938135646,2448.7570275919793,2296.9490298844426,2480.4733419673435,2286.079129511723,2402.0503693886276,2391.8635634742905,2364.742038320448
DE,shuffle_deterministic21,41,58994.56201572581,1517.1075649011857,1625.9637738354536,1965.1513696538582,1762.6781916262632,2194.601939799819,2084.5136411818894,1904.0594815986278,1904.5135221234943,1739.091248441639,1672.5338183969645,1593.4586367299785,1586.44080977497
DE,shuffle_deterministic21,53,59922.12748421233,1447.2863651832554,1339.9647159406416,1117.8648851363253,1083.332220356468,985.9788835937356,894.9034580278606,854.0220513718872,895.2348912167662,814.3353939287713,828.898568364427,803.9735738423394,803.9553438830591
DE,shuffle_deterministic21,81,57356.343555549174,1414.5041616324906,1342.3534796179483,1109.2238160979052,917.6953321205224,852.80453107659,788.3316894944664,765.3927871888854,759.6355082589741,738.3950798628556,731.9474616420185,723.9958785248051,724.5586505597796
EN,shuffle_deterministic21,41,56340.829328880114,947.6416034525863,1047.8299139978308,912.4231730190202,773.5478578426984,723.109660261356,633.8803108982285,564.218763344732,539.8876793441686,509.2931442892001,494.1581412473088,493.20053580978754,488.84945580014204
EN,shuffle_deterministic21,53,62040.933276702344,1009.7879356519135,962.9185228584108,846.8519212453781,853.6935103394707,717.6662718377372,672.0973560209675,627.4577736766395,569.1736301012673,542.391249697523,534.8978041608085,493.6382355500235,487.61148889529863
EN,shuffle_deterministic21,81,60004.36345036864,956.9458586324598,901.7859439211283,714.5965582844103,634.8067819245828,612.0334015627325,547.2985309173686,503.4926063239385,470.8724539734084,472.170820698193,438.65495460617683,445.7159629401726,444.9874038746678
FR,shuffle_deterministic21,41,57592.44507339301,1800.1024236034464,1596.3414585464539,1235.3244164022465,1344.2867779086869,1499.2266397678184,1185.6305888862419,1081.6570752215312,857.8583025498256,799.3130934499403,746.4055204268305,722.5622595022015,703.7804428393149
FR,shuffle_deterministic21,53,59640.80673584382,1401.1082764108182,1147.7997349799464,917.1332230886267,711.044450154482,656.2371119707112,653.8230546645589,555.4908576315629,523.4367408520695,521.7940082037828,526.2010680293806,496.79641791903754,495.2275902972615
FR,shuffle_deterministic21,81,59387.60867757831,1292.2455755911599,1096.531359900409,940.7885501171631,755.9189649154431,857.2480960070658,744.1060003333937,729.9476982667408,695.1363587273937,618.2388092067267,627.8473186301231,603.8322981948467,617.3337289388547
IT,shuffle_deterministic21,41,54054.082944204674,1258.01441010669,1221.6991905292862,1150.4527424626924,960.999314967897,885.1551295259949,780.4320867919458,767.6441783473737,811.7923803741842,781.242289517939,743.5377635503352,752.1046775220602,734.0905927294625
IT,shuffle_deterministic21,53,56826.891751227005,1301.3070339700996,1234.619336767006,1220.8027773481358,1106.738212047949,963.1445438075712,879.2684918257062,816.2780745841743,830.415454729666,806.9450264519353,810.4295435534426,818.49661685832,804.0586922540994
IT,shuffle_deterministic21,81,61906.02664879853,1233.9619280959218,1321.1774176535646,1096.9135241795211,892.1458249262713,831.1544096940918,792.4845025908567,780.667453171865,781.3994910506499,796.946814968984,823.337294101133,831.724107564234,826.7275277641513
NL,shuffle_deterministic21,41,58906.949252816376,1271.8833721893895,1182.4727694971493,1081.426209159368,919.8039692288351,1132.4411093787392,856.3396043336533,897.1294648028177,834.2032885462067,781.1809012044137,760.4834313660854,748.5572159260073,748.4879099109132
NL,shuffle_deterministic21,53,60910.9335206866,1218.7097211597663,1087.118000467118,883.4973943820854,715.852272143644,648.7967671787422,595.1851363552374,543.8032899620601,521.8847116001808,517.3292993867767,518.5987960280845,510.9153206501886,507.29650534866715
NL,shuffle_deterministic21,81,58486.0947907588,1269.7516831686537,1085.3460361494274,892.4635168049048,852.5132636504263,734.462493292158,717.8285237315213,659.9148389584644,616.1384477642682,627.4603765094521,607.9061474046587,617.5632667683025,615.8547772818772
PL,shuffle_deterministic21,41,57107.03850060567,2274.793628339751,2047.0723182135437,1664.9077574631485,1492.1021742264672,1318.5557532571454,1144.9540917595418,1019.9781028727199,965.8188284122309,974.9453772872033,998.0555256744834,1012.2440235028703,1022.0784954037919
PL,shuffle_deterministic21,53,61966.649136211854,2303.3607745050913,2489.4350476546515,2409.2097096537536,3015.9721473298277,3779.5631705044907,3425.40373663159,3241.675908104801,2805.884602499823,2675.6781281693115,2640.331790989492,2665.3625214568024,2743.853712925915
PL,shuffle_deterministic21,81,54790.604441474585,2367.543957296023,2298.246412573926,1642.0116178340002,1472.8432140749567,1354.9117300282799,1336.5309993197604,1215.1490282422087,1176.4085680716826,1188.3260363518052,1116.5917036261776,1105.7448209760971,1080.425954784107
PT,shuffle_deterministic21,41,58570.9917856134,1447.292495245416,1442.0568539351534,1382.890487365097,1730.6687623524313,2003.66032225869,1854.303913042205,1739.112535010521,1436.5688367651985,1237.3435820254344,1127.6939599949571,1089.359891080478,1074.1788940137465
PT,shuffle_deterministic21,53,60175.720362984845,1437.3740321058744,1622.2360737756414,1547.9400086322562,1351.8470288796682,1496.5626479428483,1660.9038665442083,1329.1114850472595,1172.1485308943868,1026.0803483406908,949.2135422851891,898.9907720071869,883.4984796731221
PT,shuffle_deterministic21,81,55371.25084078525,1401.1425267489608,1294.9007975496118,1222.7382200966745,1101.2897332828745,1041.8813628404648,1114.4875919165277,1002.9793719831474,975.0324329349384,967.3979726157994,892.1095144336801,903.2385975453302,891.3238098741449
RO,shuffle_deterministic21,41,78041.05371894987,1186.6894025258491,1165.708775404599,1364.283485820717,1158.411970382284,1342.1529767340617,1162.4482597533577,1007.2224012216946,942.2183027496159,893.0955378267291,915.10658506423,891.9159385679583,878.3047916995564
RO,shuffle_deterministic21,53,71959.365180053,1177.517074067166,1089.8823494177507,916.4072196997282,716.8323559254738,727.9585283333535,735.0907533812816,687.8199125863878,691.0259118090553,683.0973401086513,645.9777141962251,660.9746875949272,651.7740533917647
RO,shuffle_deterministic21,81,74191.71143782754,1161.9094993367264,1240.7867916227005,1112.3556999027653,1064.7798669609795,972.1472885686762,954.1653750635572,913.0325337913504,937.1914956508521,884.7019697064893,865.416405731076,871.1942423964464,868.0359009969243
RU,shuffle_deterministic21,41,55488.280417436814,2366.6350884865883,2464.0645131924844,2746.626586924176,2208.2989667164547,2924.161740539946,3421.929717592595,3680.392578494844,3042.94135665745,3368.197334378379,3015.2542376107667,2874.8989461822775,2833.290317810625
RU,shuffle_deterministic21,53,57842.078854008476,2565.735844673473,2610.772652544229,3078.942397953909,3139.26477330973,4143.64592462815,8295.176739006747,7048.398924239159,4700.196542615128,3222.3735623206926,2808.57474346965,2581.3866617137164,2420.8336036242704
RU,shuffle_deterministic21,81,55446.84223787262,2254.969537787167,3280.820192972554,2163.0250982497196,2657.168822994801,3095.5991296947623,2702.59528156527,2379.8376300604427,2135.0732349401837,2087.5352411322006,1960.4299248536552,1949.8824580636324,1942.6757058837484
TR,shuffle_deterministic21,41,58539.97621011607,3195.6260692570877,3948.412318126444,4111.65526865609,3567.430130602433,3726.9600452072614,3488.909958458108,3645.8099635392896,3427.417334803583,3522.5273222495275,3500.4531413997042,3422.2400792693993,3444.9623762392757
TR,shuffle_deterministic21,53,57604.658279573516,3304.9742081900818,4196.11059456735,5169.368637118215,3994.7972296565385,3724.850182343045,3367.22622697117,3622.854197752477,3375.306991920894,3342.6761711772388,3517.514277038786,3557.634581939978,3417.2939956698588
TR,shuffle_deterministic21,81,57555.38497043147,3227.772171112959,3802.440897228856,5083.799003912252,4932.305089870751,5132.015660783855,3829.3156063837,3602.8143138802106,2981.585704103689,2725.8764732162185,2695.750726916798,2781.3333078156543,2866.735519540972
ZH,shuffle_deterministic21,41,25129.806694991712,397.4275967063567,437.82330374456103,444.58161328727255,429.0993286259136,424.8674467303456,419.92941242654456,373.2558569615648,323.8585530646758,314.6985704976386,316.28722366633923,319.83243727277903,318.27747492383867
ZH,shuffle_deterministic21,53,25202.63486656297,387.89516091457426,407.8525382494325,406.94754123801397,378.52214454426417,404.93696304842274,414.17654092409794,369.5905973150071,348.29272584642894,332.53825232592914,328.1770430407607,319.92304705394224,321.46400629974755
ZH,shuffle_deterministic21,81,26810.767733186734,386.68854921644987,448.0227644520857,421.8955454196554,441.7498278476655,453.21533486955775,442.9843580367961,504.63038969884235,439.22754636986076,401.04256142498804,361.4484979572652,334.0770937114788,327.39443516269836
AR,shuffle_deterministic57,41,78646.7357521309,4038.2229591294913,3930.55266311279,2955.242890659818,3508.692204755154,5483.358824192335,4517.3567827957595,5623.159444107249,4993.0998121816965,5057.588839404965,4288.129572679648,4093.154426055744,4175.35965699905
AR,shuffle_deterministic57,53,71375.78756151025,3707.631827168294,4405.700326346579,2925.8342707549946,3833.668635765032,4785.524748906969,4824.109198113833,4192.9397758021605,3533.189445707348,3469.876366197199,3160.367250452726,3016.4693978139376,3039.870475333342
AR,shuffle_deterministic57,81,70754.77790116251,3706.2351426538344,4581.5713034941755,3162.962607116236,2784.1616358631686,3297.469602474617,2956.4828250715877,3228.671151185109,3234.832640752267,3398.936010637942,3352.398158602841,3357.080057064982,3415.286860794928
DE,shuffle_deterministic57,41,59405.06439108103,1521.3608660763437,2522.377638823444,2211.762078524154,1723.0273452951005,1725.814691062089,2170.8879499570157,1925.5098536539426,1668.180873963077,1545.1814425321093,1471.595753179658,1432.4978344690203,1434.7262054228636
DE,shuffle_deterministic57,53,59682.66183903288,1624.5530956635719,1733.5353223276763,1721.0618342698986,1294.6722681439705,1288.7362577975648,1291.35630208639,1246.0299025722911,1271.1627659727515,1255.0267587379685,1187.339206180093,1125.9138680138467,1082.7191751984387
DE,shuffle_deterministic57,81,57723.132902244586,1631.5372059205674,1861.6858407907537,1456.0452070265173,1354.7368783654304,1567.7496719336532,1514.333928681721,1368.108938813356,1382.8236967593343,1411.483365299106,1411.0877095460908,1443.9684739096197,1439.7689153493384
EN,shuffle_deterministic57,41,56810.28913339405,1081.2921376780107,850.1961253466399,757.4441586944109,807.3770899186287,695.9762447457156,584.157997388742,507.40386961699954,518.986672600094,489.2370505567804,482.2145415857159,463.3580875153371,462.82705330476637
EN,shuffle_deterministic57,53,62529.1573399184,1011.95012928271,838.7688089255597,707.1391328439192,728.1842876538038,688.5784587683519,611.331642981769,556.49675847898,549.7698127773076,516.5594184968958,475.0480522468799,496.64165267672865,492.4813201431819
EN,shuffle_deterministic57,81,60322.49882075406,1046.9377061182258,867.8330623150143,748.9223797759947,832.229801143617,759.2848448878855,627.3657683651451,608.1094168118261,578.2228615943719,537.0397444902976,504.59330060608784,499.5260330982127,494.0121455851193
FR,shuffle_deterministic57,41,57868.62803153276,1407.8932875144455,1536.7861495886566,1046.1831089270268,1150.220738234016,1257.2634877769292,1202.7514683943632,1111.216188302317,873.3343924558725,802.8074126818368,746.6515355002529,732.0366865548064,732.0024629103875
FR,shuffle_deterministic57,53,60086.80396965199,1317.4954304516039,1610.0109522015377,1531.343291408519,1440.5064989740397,1625.7861415767186,1699.3107433647576,1474.6939863631794,1356.6769990537714,1222.194104000688,1062.1831425900084,1070.5793900245828,1030.2802556400545
FR,shuffle_deterministic57,81,59463.29480133409,1267.9566975402602,1348.8598599392428,1050.4238614539397,982.1015852009258,1156.9889442155022,948.2912040219627,849.360787182349,768.5165349165356,691.4887813145544,640.3040101731442,585.4215965660651,603.060194080826
IT,shuffle_deterministic57,41,54066.89042305267,1068.8961064866537,1052.5867456778064,938.0250668255624,949.8628985992317,755.5908708635216,733.8170541056518,642.655105062179,591.3596176949794,571.1773217729136,563.2076266930634,562.5319099727463,560.3183936757496
IT,shuffle_deterministic57,53,56351.20112898953,1067.7074569194097,1112.5060202553154,981.3473659446631,772.2035313588483,711.5941405070707,731.5641482582223,741.9515240378582,649.4527256208195,686.7490993136197,638.3176462734823,637.1224441798032,639.3732687321237
IT,shuffle_deterministic57,81,61809.955021776914,1079.723974959051,1187.2291314333295,1132.0588940536675,913.5756346077216,851.6831858907344,1080.6342609702767,915.1449352241043,945.8975919423463,852.1517180108144,827.3576926750052,821.6036669691199,822.2241252012295
NL,shuffle_deterministic57,41,59230.79010029115,1298.6303084074673,1705.2794130177335,1567.5690076944575,1343.9734942735934,1843.6538115117241,1678.4819106656096,1751.7337856455601,1359.2072938813737,1485.6808889448648,1448.1178030252775,1363.8692058499673,1341.0291676029842
NL,shuffle_deterministic57,53,61294.91471811946,1402.3394756645273,1365.8674931364517,1274.1875265383703,1193.4683795699561,1701.983700461402,1306.1590197735663,1035.1551782468582,1000.4547126892205,970.2695349246528,917.5392628915827,926.5124300380439,917.9267522101682
NL,shuffle_deterministic57,81,59132.40438887667,1329.0570645425207,1826.0996195074729,1313.0500710963101,1203.4259337593014,1893.9531543365608,1664.6541230624446,1666.3957217076668,1460.118631887694,1391.2850182599384,1264.8001891797567,1224.5061307768751,1225.318857704688
